average_speed,distance,kmeans,minibatch,spectral
6.4220000000000015,24963.3,0,1,0
5.445,27729.7,2,4,0
6.1789999999999985,24981.8,2,1,0
5.641,27745.9,2,4,0
6.627999999999999,25013.7,0,1,0
8.782,45279.6,0,1,3
5.617000000000001,26873.4,2,4,0
6.308,25013.2,2,1,0
5.615,26810.3,2,4,0
6.372999999999998,24988.6,2,1,0
5.984,26768.0,2,4,0
6.324,24984.6,2,1,0
5.869,26772.6,2,4,0
6.3260000000000005,25083.1,2,1,0
5.484,27759.1,2,4,0
6.422999999999999,25266.2,0,1,0
6.6770000000000005,8600.1,0,1,0
4.297,9088.2,4,3,4
6.744,26639.8,0,1,0
6.888,24998.1,0,1,0
6.1110000000000015,27729.6,2,4,0
6.752999999999999,25006.8,0,1,0
5.809,27687.7,2,4,0
6.909,25004.1,0,1,0
6.1110000000000015,27603.7,2,4,0
6.872000000000001,25026.3,0,1,0
5.98,27855.3,2,4,0
6.625,25014.4,0,1,0
7.596,55186.2,3,2,3
6.005,27934.3,2,4,0
6.818,25177.5,0,1,0
5.186,73670.1,3,2,2
7.7620000000000005,64708.2,3,2,3
8.99,14932.7,0,1,0
5.995,27720.3,2,4,0
6.667999999999998,25030.2,0,1,0
6.539,27890.2,2,1,0
6.977,25025.2,0,1,0
5.875,27813.4,2,4,0
6.99,25067.0,0,1,0
5.791,27860.4,2,4,0
6.814,25027.2,0,1,0
5.5520000000000005,27859.7,2,4,0
6.771,25025.7,0,1,0
7.1720000000000015,22541.8,0,1,0
3.672,24029.8,4,3,4
8.66,22541.0,0,1,0
8.057,67364.8,3,2,3
3.4760000000000004,10715.9,4,3,4
8.02,66308.9,3,2,3
5.627000000000002,28336.8,2,4,0
6.824,25037.3,0,1,0
5.809,27988.2,2,4,0
6.8279999999999985,25036.5,0,1,0
5.997999999999998,27706.7,2,4,0
6.83,25040.3,0,1,0
6.2010000000000005,27726.8,2,4,0
6.9110000000000005,25026.2,0,1,0
6.3020000000000005,27743.1,2,4,0
7.188,25030.3,0,1,0
7.817,34119.6,0,1,0
8.874,21980.7,0,1,0
7.931,33128.9,0,1,0
7.335,86494.4,3,2,2
6.435,27411.6,2,1,0
7.115,25015.9,0,1,0
6.474,28024.4,2,1,0
7.159,25006.6,0,1,0
6.079,27757.4,2,4,0
6.439,25022.3,0,1,0
6.024,27717.5,2,4,0
7.399,25024.4,0,1,0
5.63,52909.8,3,2,1
5.154,13105.9,1,0,4
6.192,30403.1,2,4,0
6.987,25803.7,0,1,0
5.886,29234.0,2,4,0
6.495,25024.5,0,1,0
5.898,29282.4,2,4,0
6.7860000000000005,25011.8,0,1,0
5.18,11644.2,1,0,4
7.33,19365.0,0,1,0
6.239,29303.4,2,4,0
6.073,40575.7,2,4,0
7.017,25052.4,0,1,0
5.8870000000000005,29221.6,2,4,0
6.9060000000000015,25042.1,0,1,0
6.6560000000000015,29241.7,2,1,0
7.151,24964.6,0,1,0
6.355,27707.0,2,1,0
7.064,24957.5,0,1,0
8.777000000000001,48798.7,0,1,3
9.921,48207.9,0,1,3
8.329,14425.4,0,1,0
3.051,14107.8,4,3,3
8.44,25867.5,0,1,0
6.485,27930.9,2,1,0
7.308,25001.7,0,1,0
6.647,27816.6,0,1,0
7.4860000000000015,25199.1,0,1,0
6.332000000000002,29619.5,2,4,0
7.051,25031.7,0,1,0
5.82,29461.3,2,4,0
6.712999999999999,25024.8,0,1,0
6.299,27963.0,2,4,0
6.8439999999999985,25042.6,0,1,0
6.019,38268.4,2,4,0
6.9620000000000015,25662.8,0,1,0
6.238,11034.8,0,1,0
6.105,27708.7,2,4,0
7.141,25058.6,0,1,0
5.4,40639.8,2,4,1
7.497000000000001,21801.2,0,1,0
5.566,23137.3,2,4,0
5.651,28069.2,2,4,0
7.157,25000.6,0,1,0
6.671,24984.5,0,1,0
6.065,24995.7,2,4,0
6.382999999999999,24920.9,0,1,0
5.644,24992.4,2,4,0
6.476,24966.0,0,1,0
6.029,24991.5,2,4,0
6.382999999999999,24975.6,0,1,0
5.5920000000000005,24933.5,2,4,0
5.944,24882.6,2,4,0
4.908,27798.6,2,4,4
5.6370000000000005,24939.9,2,4,0
5.797999999999999,24935.2,2,4,0
6.019,24962.0,2,4,0
3.915,16739.4,4,3,4
5.9689999999999985,26109.4,2,4,0
6.206,24977.2,2,1,0
5.751,10863.5,1,0,0
6.422999999999999,10964.4,0,1,0
5.691,25030.4,2,4,0
5.966,24921.6,2,4,0
5.567,25252.2,2,4,0
5.974,25006.8,2,4,0
6.4129999999999985,10869.9,0,1,0
6.42,10926.3,0,1,0
5.678,11020.8,1,0,0
6.478,10921.3,0,1,0
5.858,10883.8,1,1,0
6.57,10964.8,0,1,0
5.916,10868.3,0,1,0
6.8679999999999986,10900.0,0,1,0
6.314,10865.8,0,1,0
6.676,10961.8,0,1,0
5.568,12879.7,1,0,0
6.584,10968.3,0,1,0
5.992000000000001,24885.9,2,4,0
6.443,25019.7,0,1,0
6.207000000000002,28389.6,2,4,0
6.384,25012.7,0,1,0
6.13,10875.5,0,1,0
6.391,10915.2,0,1,0
5.614,25453.3,2,4,0
6.176,24968.4,2,1,0
4.985,24514.9,2,4,4
6.539,25011.2,0,1,0
5.9,24521.9,2,4,0
6.6690000000000005,23861.3,0,1,0
6.184,24515.0,2,1,0
6.255,23813.9,2,1,0
5.172999999999999,18657.6,1,0,4
6.934,23852.2,0,1,0
5.301,27724.1,2,4,0
6.765,23807.6,0,1,0
5.381,24531.2,2,4,0
6.606,23788.7,0,1,0
5.662000000000001,24526.0,2,4,0
6.535,23805.9,0,1,0
5.4030000000000005,18721.7,1,0,0
6.651,23803.8,0,1,0
5.939,24583.0,2,4,0
6.202000000000001,23835.4,2,1,0
5.553,6264.1,1,0,0
4.9289999999999985,72991.8,3,2,2
5.871,87752.8,3,2,2
5.444,68823.9,3,2,2
4.549,26427.4,2,4,4
5.301,58289.0,3,2,1
5.9060000000000015,10867.5,0,1,0
6.905,10965.9,0,1,0
5.7189999999999985,10431.5,1,0,0
7.098,10966.0,0,1,0
5.874,10895.9,0,1,0
6.776,10962.8,0,1,0
5.739,25213.3,2,4,0
6.511,23851.0,0,1,0
5.976,24658.4,2,4,0
7.44,23928.4,0,1,0
5.608,25223.5,2,4,0
6.59,23948.1,0,1,0
5.346,25216.5,2,4,0
6.207999999999998,23948.7,2,1,0
5.667000000000002,25241.2,2,4,0
5.7639999999999985,23793.8,2,4,0
5.607,25642.9,2,4,0
6.149,23857.7,2,1,0
6.152,19379.0,0,1,0
6.434,23870.2,0,1,0
6.028,12358.2,0,1,0
6.853,12205.5,0,1,0
5.658,12188.0,1,0,0
6.57,12206.2,0,1,0
5.714,12142.1,1,0,0
6.6129999999999995,12207.5,0,1,0
4.938,16203.1,1,0,4
6.454,12243.5,0,1,0
5.5939999999999985,15237.6,1,0,0
6.422999999999999,12197.6,0,1,0
4.931,40022.3,2,4,1
6.5870000000000015,12205.3,0,1,0
5.442,15254.3,1,0,0
7.109,12114.4,0,1,0
5.3629999999999995,15246.7,1,0,4
6.565,12191.3,0,1,0
5.655,15279.2,1,0,0
7.033,12187.7,0,1,0
5.315,15435.6,1,0,4
6.879,12210.4,0,1,0
5.5470000000000015,15366.1,1,0,0
6.642,12195.3,0,1,0
5.358,14439.4,1,0,4
6.54,12053.2,0,1,0
5.694,14229.2,1,0,0
6.742000000000001,12189.1,0,1,0
5.101,14608.5,1,0,4
6.665,12203.1,0,1,0
5.809,14440.7,1,1,0
6.322,12201.5,0,1,0
6.539,8743.2,0,1,0
4.046,15349.8,4,3,4
4.884,8810.9,1,0,4
4.82,79611.6,3,2,2
5.4860000000000015,19682.0,1,0,0
6.754,12258.4,0,1,0
5.067,15539.8,1,0,4
6.761,12244.6,0,1,0
5.083,15369.5,1,0,4
6.66,12273.8,0,1,0
5.09,16034.5,1,0,4
6.649,12255.0,0,1,0
5.444,15478.4,1,0,0
6.6160000000000005,12271.9,0,1,0
4.392,24104.2,4,4,4
4.452,33617.3,2,4,4
5.2120000000000015,15568.4,1,0,4
6.87,12262.6,0,1,0
4.989,15679.0,1,0,4
6.8610000000000015,12335.4,0,1,0
3.839,32040.4,4,3,4
5.132999999999999,17458.8,1,0,4
6.674,12267.6,0,1,0
5.004,15438.3,1,0,4
6.073,12284.7,0,1,0
4.145,20287.1,4,3,4
5.9620000000000015,12246.7,0,1,0
6.724,12264.7,0,1,0
5.009,15409.2,1,0,4
6.525,12285.8,0,1,0
5.27,15415.9,1,0,4
4.181,37362.1,2,4,4
3.434,77144.0,3,2,2
5.3889999999999985,15386.4,1,0,4
6.938,12245.9,0,1,0
5.959,12264.0,0,1,0
6.759,12241.0,0,1,0
5.481,15438.7,1,0,0
6.711,12253.9,0,1,0
6.908,12282.4,0,1,0
6.07,65585.1,3,2,1
6.7410000000000005,12235.5,0,1,0
7.154,12268.9,0,1,0
6.428,12246.0,0,1,0
7.9289999999999985,12242.2,0,1,0
6.586,12250.1,0,1,0
7.751,12261.3,0,1,0
7.846999999999999,12257.0,0,1,0
6.667000000000002,12247.6,0,1,0
7.467,12268.9,0,1,0
5.069,11394.4,1,0,4
6.452000000000001,12259.2,0,1,0
7.774,12251.7,0,1,0
6.277,12259.8,0,1,0
6.89,12292.0,0,1,0
7.755,12291.0,0,1,0
7.13,12256.9,0,1,0
7.176,12292.1,0,1,0
6.704,12247.6,0,1,0
6.626,15446.1,0,1,0
6.771,12268.3,0,1,0
8.003,12293.0,0,1,0
6.675,15286.2,0,1,0
7.76,12292.1,0,1,0
5.765,15282.4,1,1,0
7.635,12338.5,0,1,0
6.093,12271.6,0,1,0
7.635,12315.3,0,1,0
6.6129999999999995,12287.0,0,1,0
8.611,12262.1,0,1,0
6.6129999999999995,12280.6,0,1,0
7.895,12252.9,0,1,0
6.721,66389.3,3,2,3
7.002000000000002,12266.9,0,1,0
7.631,12262.5,0,1,0
6.667000000000002,12360.4,0,1,0
8.631,12247.0,0,1,0
5.994,14103.6,0,1,0
7.499,12342.9,0,1,0
6.744,12254.3,0,1,0
7.545,12260.9,0,1,0
6.934,12272.5,0,1,0
6.92,12282.3,0,1,0
7.079,12254.5,0,1,0
7.049,12257.5,0,1,0
6.756,48786.9,2,4,1
7.331,31580.1,0,1,0
6.733,14214.2,0,1,0
6.3679999999999986,12265.2,0,1,0
6.822,12266.4,0,1,0
5.051,15395.6,1,0,4
7.103,12273.4,0,1,0
6.183,12291.6,0,1,0
6.96,12506.8,0,1,0
6.472,12277.7,0,1,0
7.1179999999999986,12392.6,0,1,0
5.353,36228.4,2,4,0
5.49,36291.4,2,4,0
5.5920000000000005,51920.2,3,2,1
6.2429999999999986,14133.6,0,1,0
7.064,12284.1,0,1,0
5.027,15373.4,1,0,4
7.63,12238.2,0,1,0
4.908,95830.6,3,2,2
5.596,16328.8,1,0,0
5.438,86795.1,3,2,2
6.007999999999999,37562.6,2,4,0
4.955,18540.6,1,0,4
5.251,58862.2,3,2,1
6.332000000000002,14341.9,0,1,0
5.2170000000000005,21760.0,2,4,4
5.645,12317.6,1,0,0
5.271,15481.1,1,0,4
6.436,12305.4,0,1,0
5.325,36113.3,2,4,0
4.476,20866.6,4,0,4
5.581,34762.8,2,4,0
3.136,37256.9,4,3,4
6.204,11105.7,0,1,0
6.675,12296.0,0,1,0
6.5,12330.0,0,1,0
5.995,12415.3,0,1,0
7.496,12255.8,0,1,0
6.057,12319.7,0,1,0
7.115,12251.9,0,1,0
7.226,12276.4,0,1,0
5.325,16889.8,1,0,4
7.11,12235.8,0,1,0
5.6770000000000005,15435.6,1,0,0
7.022,12260.2,0,1,0
4.758,66958.8,3,2,1
4.178,38153.9,2,4,1
5.119,16793.9,1,0,4
7.0360000000000005,12299.1,0,1,0
5.917999999999998,15835.7,0,1,0
7.252000000000002,12270.5,0,1,0
5.352,16827.8,1,0,4
5.792999999999998,15398.2,1,1,0
7.654,12314.9,0,1,0
4.884,16731.4,1,0,4
6.759,12280.8,0,1,0
3.625,63342.40000000001,3,2,1
5.832999999999998,15392.9,0,1,0
7.107,12259.0,0,1,0
5.686,12742.4,1,0,0
5.51,15466.7,1,0,0
7.761,12231.5,0,1,0
5.97,15557.4,0,1,0
6.852,12238.0,0,1,0
5.567,15432.9,1,0,0
7.276,12289.1,0,1,0
5.725,15376.8,1,0,0
6.822,12265.6,0,1,0
5.371,15394.7,1,0,4
6.931,12240.9,0,1,0
5.5779999999999985,15379.5,1,0,0
6.768,12243.2,0,1,0
3.871,34557.8,4,4,4
5.132999999999999,10825.0,1,0,4
5.432,16778.5,1,0,0
6.692,12266.9,0,1,0
5.6370000000000005,15439.2,1,0,0
6.62,12293.2,0,1,0
5.023,67514.5,3,2,1
5.4670000000000005,95540.6,3,2,2
5.9529999999999985,15340.1,0,1,0
6.9620000000000015,12245.6,0,1,0
5.516,16547.0,1,0,0
6.311,12274.1,0,1,0
5.936,15380.7,0,1,0
6.791,12257.2,0,1,0
5.513,15352.4,1,0,0
6.864,12272.5,0,1,0
5.265,15591.1,1,0,4
6.547999999999999,12251.3,0,1,0
5.5539999999999985,15446.8,1,0,0
6.4929999999999986,12265.5,0,1,0
5.43,90032.7,3,2,2
5.3679999999999986,58931.40000000001,3,2,1
5.86,76481.1,3,2,2
5.942,18723.6,0,1,0
7.619,12312.7,0,1,0
6.0710000000000015,18054.5,0,1,0
7.294,12289.6,0,1,0
5.942,18074.3,0,1,0
7.2029999999999985,12324.1,0,1,0
6.061,18068.5,0,1,0
6.909,12277.6,0,1,0
5.1789999999999985,25685.8,2,4,4
6.303,12285.0,0,1,0
5.476,15364.6,1,0,0
6.392,12259.8,0,1,0
5.27,15388.8,1,0,4
6.2010000000000005,12277.4,0,1,0
5.252999999999999,16356.3,1,0,4
5.494,12521.5,1,0,0
4.892,15444.5,1,0,4
6.772,12242.9,0,1,0
5.025,15468.3,1,0,4
5.851,12345.100000000002,0,1,0
5.117,15520.6,1,0,4
5.362,15425.1,1,0,4
5.2120000000000015,15505.5,1,0,4
4.907,15515.9,1,0,4
5.136,15506.2,1,0,4
6.097,12375.9,0,1,0
5.975,12356.2,0,1,0
5.768,12315.6,1,0,0
5.08,12386.0,1,0,4
5.315,15461.7,1,0,4
5.742000000000001,12340.1,1,0,0
6.181,12355.9,0,1,0
5.43,15464.1,1,0,0
6.365,12386.1,0,1,0
4.973,61739.5,3,2,1
3.731,31759.6,4,3,4
4.629,19922.4,1,0,4
5.205,15395.7,1,0,4
6.287000000000001,12347.8,0,1,0
5.143,15536.9,1,0,4
6.641,12291.7,0,1,0
5.0539999999999985,15394.4,1,0,4
6.6789999999999985,12308.9,0,1,0
5.45,15373.6,1,0,0
5.693,12296.5,1,0,0
5.916,12329.8,0,1,0
6.056,12330.2,0,1,0
5.6110000000000015,15408.6,1,0,0
6.582999999999998,12382.0,0,1,0
6.08,12420.6,0,1,0
6.6850000000000005,12339.6,0,1,0
6.265,13702.2,0,1,0
5.847,28056.3,2,4,0
6.8870000000000005,25001.3,0,1,0
6.289,28068.4,2,4,0
7.443,24987.6,0,1,0
6.8279999999999985,28157.8,0,1,0
7.147,25044.0,0,1,0
4.9719999999999995,14886.9,1,0,4
5.905,28066.6,2,4,0
7.02,25666.8,0,1,0
7.556,19380.4,0,1,0
6.9929999999999986,25042.6,0,1,0
6.375,28203.4,2,4,0
7.295,25006.3,0,1,0
6.473,28156.5,2,1,0
7.635,24104.6,0,1,0
5.85,28154.4,2,4,0
6.957999999999998,25035.7,0,1,0
7.621,14404.4,0,1,0
10.051,97005.7,3,2,3
8.107000000000001,14203.7,0,1,0
5.416,22593.7,2,4,0
6.144,13646.0,0,1,0
7.063,28484.4,0,1,0
5.792999999999998,19390.3,2,1,0
7.104,25025.9,0,1,0
5.664,28182.3,2,4,0
7.319,25858.1,0,1,0
6.0539999999999985,28020.2,2,4,0
7.11,27261.3,0,1,0
6.437,28083.8,2,1,0
7.034,24978.1,0,1,0
5.747000000000001,27793.7,2,4,0
6.894,24997.0,0,1,0
6.132999999999999,27955.0,2,4,0
6.757999999999999,25816.8,0,1,0
6.087999999999999,28576.8,2,4,0
6.896,25638.4,0,1,0
5.872000000000001,29382.4,2,4,0
6.859,25659.6,0,1,0
6.222,27860.0,2,4,0
7.002999999999999,27220.9,0,1,0
6.1389999999999985,27803.1,2,4,0
6.949,25669.9,0,1,0
6.0939999999999985,27748.1,2,4,0
6.836,25006.4,0,1,0
6.807,27880.1,0,1,0
6.989,27220.3,0,1,0
6.522,28662.4,2,1,0
6.136,25009.3,2,1,0
6.726,27750.1,0,1,0
7.0539999999999985,26176.4,0,1,0
6.614,27902.6,2,1,0
7.1160000000000005,25540.2,0,1,0
4.947,19915.1,1,0,4
6.579,25670.3,0,1,0
5.769,27765.8,2,4,0
6.577000000000001,25013.8,0,1,0
5.5120000000000005,27763.8,2,4,0
6.654,25662.7,0,1,0
6.157,12209.6,0,1,0
7.242000000000001,12239.1,0,1,0
5.7360000000000015,27877.5,2,4,0
6.854,24998.2,0,1,0
5.4220000000000015,27829.9,2,4,0
6.335,25593.4,2,1,0
8.429,17111.2,0,1,0
8.201,15023.4,0,1,0
7.997999999999998,25392.1,0,1,0
6.047999999999999,27822.9,2,4,0
6.827000000000001,26202.3,0,1,0
6.13,30608.8,2,4,0
6.546,25680.3,0,1,0
5.352,28108.6,2,4,0
6.995,26041.6,0,1,0
5.832999999999998,27811.1,2,4,0
6.634,25041.6,0,1,0
5.908,28056.0,2,4,0
6.496,25002.5,0,1,0
5.934,27961.3,2,4,0
6.651,25040.7,0,1,0
2.99,10411.3,4,3,3
5.6179999999999986,27659.5,2,4,0
6.864,25891.5,0,1,0
5.977,27776.9,2,4,0
6.854,25586.7,0,1,0
8.463,17425.6,0,1,0
5.891,27770.7,2,4,0
6.876,25875.6,0,1,0
5.547999999999999,27698.7,2,4,0
6.9030000000000005,27569.2,0,1,0
5.151,27825.8,2,4,4
6.722,25295.3,0,1,0
5.774,27760.9,2,4,0
7.068,24963.0,0,1,0
8.635,22468.7,0,1,0
9.811,25507.7,0,1,0
7.427,22726.4,0,1,0
8.899000000000003,15279.0,0,1,0
5.698,27788.5,2,4,0
6.874,25096.2,0,1,0
5.636,27915.8,2,4,0
6.558,25037.0,0,1,0
8.754,13639.4,0,1,0
4.893,15847.8,1,0,4
3.822,70676.4,3,2,1
6.419,29879.0,2,4,0
6.2879999999999985,25100.4,2,1,0
5.68,27748.5,2,4,0
6.346,24995.9,2,1,0
5.045,27762.8,2,4,4
6.542999999999998,24974.1,0,1,0
7.506,96936.0,3,2,2
6.242000000000001,34136.6,2,4,0
6.9670000000000005,24880.7,0,1,0
5.689,27763.7,2,4,0
6.747999999999998,25050.3,0,1,0
5.72,27804.0,2,4,0
7.066,25041.2,0,1,0
5.8870000000000005,29452.2,2,4,0
7.121,24896.0,0,1,0
8.322000000000001,48490.5,2,1,3
8.972999999999997,15729.6,0,1,0
10.826,15632.4,0,1,0
6.367000000000001,9850.5,0,1,0
6.932,6876.299999999999,0,1,0
5.428,30851.9,2,4,0
6.672999999999999,25036.4,0,1,0
4.92,29113.6,2,4,4
6.421,25037.3,0,1,0
5.296,28246.0,2,4,0
8.514,49389.6,2,1,3
5.476,39895.6,2,4,1
7.928,66939.5,3,2,3
5.436,29426.7,2,4,0
6.65,25124.4,0,1,0
6.192,27798.1,2,4,0
6.932,25015.9,0,1,0
5.79,28911.3,2,4,0
6.755,25039.2,0,1,0
6.32,27832.3,2,4,0
6.739,25232.2,0,1,0
6.465,27689.2,2,1,0
6.892,25115.9,0,1,0
6.347,10903.5,0,1,0
7.024,10985.0,0,1,0
6.409,27776.9,2,1,0
6.55,25002.2,0,1,0
5.896,14851.0,0,1,0
5.456,25007.0,2,4,0
6.332000000000002,24968.2,2,1,0
6.402,25024.1,0,1,0
5.829,24970.1,2,4,0
6.271,24913.8,2,1,0
6.297999999999999,24979.8,2,1,0
5.007,25019.7,2,4,4
6.283,25017.8,2,1,0
8.706,23445.3,0,1,0
5.7780000000000005,24984.6,2,4,0
6.449,24981.9,0,1,0
5.573,24966.8,2,4,0
6.223,24964.7,2,1,0
6.226,24945.7,2,1,0
6.093,24981.5,2,4,0
6.52,24965.6,0,1,0
6.2429999999999986,25259.2,2,1,0
6.507999999999999,24972.0,0,1,0
6.3420000000000005,25019.4,2,1,0
6.45,24969.1,0,1,0
6.174,25015.4,2,1,0
5.6179999999999986,25004.7,2,4,0
7.739,98287.5,3,2,2
6.0779999999999985,27873.1,2,4,0
6.8260000000000005,24977.7,0,1,0
6.402,26318.7,2,1,0
6.483,24984.6,0,1,0
5.372999999999998,27441.0,2,4,0
7.224,24972.2,0,1,0
7.791,13859.3,0,1,0
6.641,25010.9,0,1,0
5.559,42852.0,2,4,1
4.557,22293.0,1,0,4
4.612,40199.8,2,4,1
4.933,65323.3,3,2,1
5.1080000000000005,31473.4,2,4,4
5.932,21461.1,2,1,0
6.166,12522.2,0,1,0
4.5969999999999995,20499.5,1,0,4
5.652,32179.6,2,4,0
5.662000000000001,22889.5,2,4,0
6.059,44700.0,2,4,1
3.393,49639.7,3,4,1
6.018,6595.9,0,1,0
5.581,62121.90000000001,3,2,1
5.35,48003.9,2,4,1
5.7879999999999985,53075.0,3,2,1
3.786,59890.100000000006,3,2,1
5.3260000000000005,23042.4,2,4,0
6.207000000000002,70093.4,3,2,2
6.1160000000000005,33422.5,2,4,0
5.484,96612.8,3,2,2
5.792000000000002,56203.2,3,2,1
5.757999999999999,95226.0,3,2,2
5.55,55695.2,3,2,1
5.775,36896.7,2,4,0
6.316,16761.8,0,1,0
6.122000000000001,51302.100000000006,2,2,1
5.39,49627.3,2,4,1
4.667,53862.8,3,2,1
6.25,51287.90000000001,2,2,1
4.34,21498.7,4,3,4
6.249,55450.90000000001,3,2,1
5.249,67109.3,3,2,1
5.744,79408.0,3,2,2
4.074,3202.2000000000007,4,3,4
5.912000000000001,64889.0,3,2,1
6.0310000000000015,59294.3,3,2,1
5.69,87925.8,3,2,2
5.902,80955.1,3,2,2
5.782,93556.6,3,2,2
5.845,85770.6,3,2,2
6.124,32488.9,2,4,0
6.332999999999998,35825.7,2,4,0
4.126,20221.6,4,3,4
5.8679999999999986,9395.3,1,1,0
6.122999999999998,29628.7,2,4,0
5.447,26874.7,2,4,0
5.372999999999998,26610.6,2,4,0
6.06,28581.2,2,4,0
5.595,37475.6,2,4,0
4.143,37047.3,2,4,4
3.992,38845.9,2,4,1
5.462999999999999,41642.4,2,4,1
5.249,28539.6,2,4,0
6.86,98574.4,3,2,2
4.519,30568.9,2,4,4
5.9270000000000005,44390.7,2,4,1
3.819,27750.0,4,3,4
4.503,13762.3,1,0,4
5.752000000000002,53781.100000000006,3,2,1
5.159,28546.2,2,4,4
2.575,6446.200000000001,4,3,3
3.5580000000000003,29098.0,4,3,4
3.706,10376.4,4,3,4
3.101000000000001,59950.0,3,2,1
3.884,32086.8,4,3,4
6.124,57132.3,3,2,1
5.612,32043.3,2,4,0
3.852,30484.7,4,3,4
3.267,9227.0,4,3,3
2.6260000000000003,25910.7,4,3,3
3.916,71819.5,3,2,1
3.732,80245.0,3,2,2
4.458,64936.3,3,2,1
4.187,17893.0,4,3,4
4.056,62886.2,3,2,1
3.7700000000000005,47003.5,3,4,1
4.037,20307.8,4,3,4
4.8469999999999995,8584.6,1,0,4
4.0139999999999985,18390.8,4,3,4
3.317,42109.6,4,3,1
3.475,17889.0,4,3,4
3.361,56883.90000000001,3,2,1
3.76,37318.7,4,4,4
3.478,23297.9,4,3,4
2.6910000000000003,37497.7,4,3,4
2.424,31273.7,4,3,3
3.2430000000000003,42509.6,4,3,1
3.575,12034.0,4,3,4
2.9939999999999998,8604.3,4,3,3
3.065,33421.8,4,3,4
3.495,60190.0,3,2,1
4.033,11436.7,4,3,4
2.999,41475.1,4,3,4
3.444,23807.3,4,3,4
4.958,32308.0,2,4,4
3.622,31499.3,4,3,4
2.537,6969.799999999999,4,3,3
4.205,64321.90000000001,3,2,1
4.374,51862.5,3,2,1
3.51,52453.40000000001,3,2,1
2.911,52812.100000000006,3,2,1
2.705,40239.4,4,3,4
3.27,18889.5,4,3,4
4.24,34670.5,2,4,4
3.93,11989.2,4,3,4
3.224,14898.7,4,3,3
2.612,38050.9,4,3,4
3.332,16713.2,4,3,4
2.9810000000000003,17692.9,4,3,3
2.765,46159.6,4,3,1
3.109,37376.8,4,3,4
2.916,7978.5,4,3,3
3.016,22062.7,4,3,3
3.08,53057.100000000006,3,2,1
3.55,46771.0,4,4,1
3.2880000000000003,24418.4,4,3,4
3.003,35138.0,4,3,4
3.361,13100.8,4,3,4
2.915,44447.8,4,3,1
3.138,24388.3,4,3,4
3.011,8877.4,4,3,3
3.049,32857.8,4,3,4
3.818,20311.2,4,3,4
6.8039999999999985,12328.0,0,1,0
7.518,12539.4,0,1,0
6.049,12364.1,0,1,0
7.422999999999999,12344.9,0,1,0
6.776,12345.6,0,1,0
6.892,12357.3,0,1,0
6.546,12365.0,0,1,0
7.5870000000000015,12313.8,0,1,0
7.1770000000000005,12336.8,0,1,0
6.808,12322.7,0,1,0
6.609,12351.8,0,1,0
7.086,12315.4,0,1,0
6.547999999999999,12356.0,0,1,0
7.49,12344.0,0,1,0
6.5600000000000005,18218.5,0,1,0
7.438,12338.9,0,1,0
6.6110000000000015,42632.7,2,4,0
6.744,12368.6,0,1,0
7.34,12316.7,0,1,0
6.638,15945.1,0,1,0
7.077000000000001,12462.4,0,1,0
6.4289999999999985,12400.8,0,1,0
6.938,12300.5,0,1,0
5.735,12595.1,1,0,0
7.0310000000000015,12304.8,0,1,0
6.4620000000000015,12360.9,0,1,0
7.001,12314.9,0,1,0
5.9190000000000005,12560.6,0,1,0
6.909,12319.5,0,1,0
6.067,12340.8,0,1,0
