average_speed,distance,kmeans,minibatch,spectral
6.461,24572.8,2,1,3
6.7,25196.9,4,1,3
7.73,83935.5,3,3,4
8.777999999999999,36876.8,4,0,0
8.881,15995.099999999999,4,0,0
8.613999999999999,62993.100000000006,3,3,3
4.607,3869.800000000003,2,4,2
3.23,43950.9,1,2,1
3.094,19650.1,2,4,2
8.411,51178.9,0,0,3
8.591000000000001,77566.0,3,3,4
4.32,21607.3,2,4,2
8.703,57624.0,0,3,3
8.783,31636.3,4,0,0
8.916,16075.699999999997,4,0,0
8.748,36767.4,4,0,0
7.9510000000000005,78424.0,3,3,4
4.603,18130.0,2,4,2
8.552999999999999,15412.8,4,0,0
7.74,47328.4,0,1,3
8.717,74209.2,3,3,4
8.267000000000001,31829.0,4,0,0
9.413,16943.4,4,0,0
8.706,47534.6,4,0,3
8.807,16028.099999999999,4,0,0
8.637,25937.7,4,0,0
7.59,27545.9,4,0,0
8.662,34285.3,4,0,0
3.577,12709.099999999999,2,4,2
8.597999999999999,25809.8,4,0,0
8.562999999999999,30835.2,4,0,0
4.431,43761.0,1,2,1
7.037000000000001,41565.5,0,1,3
8.937999999999997,32220.4,4,0,0
6.8679999999999986,67526.1,3,3,4
8.44,36614.8,4,0,0
5.876,32877.2,1,1,1
8.758,59324.0,0,3,3
8.921,40171.4,4,0,0
8.884,32107.2,4,0,0
7.22,61922.9,3,3,3
8.52,23029.799999999996,4,0,0
9.092,57314.7,0,0,3
7.114,54858.7,0,1,3
9.956,35871.4,4,0,0
9.884,17811.7,4,0,0
6.12,43559.8,0,1,3
8.615,31108.3,4,0,0
8.027000000000001,15379.8,4,0,0
4.199,30095.1,2,4,2
6.886,40430.1,0,1,3
5.091,14341.999999999996,2,4,2
7.57,53449.1,0,1,3
7.33,62975.4,3,3,3
3.987,27632.8,2,4,2
4.297,11438.5,2,4,2
6.96,49422.9,0,1,3
4.189,28961.7,2,4,2
7.073,48453.9,0,1,3
6.558,18120.499999999996,2,4,2
4.721,34313.6,1,2,2
5.282,13670.8,2,4,2
7.971999999999999,31235.8,4,0,0
5.187,12629.400000000001,2,4,2
3.944,57537.1,1,2,1
7.3210000000000015,50974.8,0,1,3
6.553,42206.4,0,1,3
4.782,10965.099999999999,2,4,2
3.7119999999999997,24613.8,2,4,2
4.323,48992.6,1,2,1
7.569,39697.4,0,1,3
4.831,10844.8,2,4,2
4.666,17160.6,2,4,2
6.803,12721.400000000001,4,4,2
4.412,56018.7,1,2,1
4.666,25026.4,2,4,2
5.485,9943.599999999999,2,4,2
4.9030000000000005,19459.3,2,4,2
4.143,32310.8,2,4,2
6.3660000000000005,35023.3,0,1,3
6.365,55301.5,0,1,3
6.294,46879.5,0,1,3
7.734,59893.0,0,3,3
7.346,50375.7,0,1,3
6.306,52077.0,0,1,3
7.697999999999999,93856.7,3,3,4
7.294,39853.8,0,1,3
6.375,23359.1,2,1,2
7.0939999999999985,40251.8,0,1,3
7.508999999999999,27108.4,4,0,0
7.945,33891.8,4,0,0
6.534,35928.2,0,1,3
5.053,30674.700000000004,2,4,2
4.557,15043.500000000004,2,4,2
3.721,63516.4,1,2,1
7.322,53563.6,0,1,3
7.582000000000002,33287.0,4,0,3
7.528,59186.4,0,3,3
6.825,73031.8,3,3,4
4.29,26703.2,2,4,2
6.855,37323.1,0,1,3
4.839,34784.3,1,2,1
5.44,34274.4,1,2,1
4.365,17820.3,2,4,2
4.745,18029.6,2,4,2
4.408,53709.2,1,2,1
8.113,30749.9,4,0,0
7.348,40281.2,0,1,3
7.199,3095.5000000000073,4,0,0
5.343,3162.800000000003,2,4,2
6.4030000000000005,48474.4,0,1,3
2.6069999999999998,23897.6,2,4,2
7.067,38205.9,0,1,3
6.747000000000001,66885.5,3,3,4
7.782999999999999,27597.5,4,0,0
7.03,35991.8,0,1,3
7.367000000000001,26728.3,4,0,3
4.372,71578.4,1,2,1
7.07,38531.0,0,1,3
4.46,35984.8,1,2,1
7.566,46301.8,0,1,3
5.032,36270.3,1,2,1
7.952000000000001,53968.3,0,1,3
7.484,42570.7,0,1,3
4.225,18628.2,2,4,2
7.827000000000001,38939.6,4,0,3
7.415,44302.2,0,1,3
7.415,42248.1,0,1,3
5.1110000000000015,54862.3,1,2,1
7.105,25804.0,4,1,3
7.117000000000001,62109.0,3,3,3
5.735,32774.0,1,2,1
6.551,24369.1,4,1,3
7.353,27116.2,4,0,3
7.275,54976.3,0,1,3
6.093,71575.8,3,3,4
7.763,55762.8,0,1,3
6.9879999999999995,23555.9,4,1,3
7.539,43893.3,0,1,3
6.329,70413.3,3,3,4
7.315,52168.5,0,1,3
5.287000000000001,55592.3,1,2,1
8.262,23250.0,4,0,0
7.465,54982.0,0,1,3
8.841000000000003,29159.2,4,0,0
7.002000000000002,41478.6,0,1,3
5.132999999999999,52462.3,1,2,1
5.962999999999999,43463.0,1,1,1
7.785,65119.0,3,3,4
4.949,45917.9,1,2,1
7.385,53681.8,0,1,3
2.927,16202.2,2,4,2
8.722999999999999,78541.3,3,3,4
7.33,53638.2,0,1,3
7.461,47965.6,0,1,3
8.953,48346.6,4,0,3
7.397,68437.7,3,3,4
9.245,30526.8,4,0,0
8.937000000000003,64873.4,3,3,3
5.742000000000001,25269.1,2,4,2
7.2879999999999985,53350.3,0,1,3
3.6630000000000003,20540.4,2,4,2
8.379,55217.7,0,3,3
6.5539999999999985,56032.6,0,1,3
5.141,25201.0,2,4,2
7.325,41987.1,0,1,3
8.974,24238.8,4,0,0
8.165,44100.2,4,0,3
6.698,36368.2,0,1,3
5.494,24150.8,2,4,2
9.53,34356.2,4,0,0
4.716,48861.2,1,2,1
5.199,22166.799999999996,2,4,2
4.9460000000000015,36033.7,1,2,1
5.4289999999999985,10788.2,2,4,2
7.647,29846.8,4,0,0
8.1,29387.1,4,0,0
4.378,27764.3,2,4,2
6.992000000000001,50436.9,0,1,3
6.816,66861.0,3,3,4
7.99,30139.6,4,0,0
7.0920000000000005,57073.3,0,1,3
8.525,47153.7,4,0,3
6.4620000000000015,47338.5,0,1,3
5.192,43540.9,1,2,1
5.242000000000001,18939.4,2,4,2
4.771,27009.6,2,4,2
8.312000000000001,59373.3,0,3,3
7.082999999999998,59195.5,0,3,3
7.965,60481.0,0,3,3
7.189,45978.9,0,1,3
7.174,40930.0,0,1,3
4.772,17698.2,2,4,2
5.2620000000000005,57750.7,1,2,1
5.846,12896.900000000001,2,4,2
7.513,43343.4,0,1,3
5.296,47900.8,1,2,1
2.532,4861.5,2,4,2
6.992000000000001,19423.5,4,0,3
4.851,38946.7,1,2,1
7.957999999999998,58768.3,0,3,3
5.1320000000000014,53449.4,1,2,1
4.519,35882.0,1,2,1
4.886,10948.599999999999,2,4,2
5.7810000000000015,18255.8,2,4,2
7.305,40937.7,0,1,3
5.612,44028.4,1,2,1
7.987,67401.5,3,3,4
4.59,42154.5,1,2,1
5.9929999999999986,13268.3,2,4,2
7.392,42437.9,0,1,3
4.998,45429.4,1,2,1
4.365,15170.099999999999,2,4,2
7.82,63000.1,3,3,3
5.31,55485.6,1,2,1
7.5779999999999985,57506.4,0,3,3
5.357,47363.4,1,2,1
6.4929999999999986,29404.8,0,1,3
5.113,19604.1,2,4,2
5.055,64456.0,1,2,1
5.27,22599.7,2,4,2
4.392,50222.1,1,2,1
5.306,3045.800000000003,2,4,2
8.066,43862.9,4,0,3
7.319,41292.3,0,1,3
4.82,45455.3,1,2,1
4.851,25598.1,2,4,2
6.88,38890.1,0,1,3
7.087999999999999,30302.2,4,1,3
5.017,13761.900000000001,2,4,2
4.78,66700.1,1,2,1
5.05,21594.4,2,4,2
4.634,25630.7,2,4,2
6.735,48148.1,0,1,3
9.38,59311.3,4,0,3
8.896,21386.2,4,0,0
6.441,28391.5,0,1,3
6.53,56317.4,0,1,3
5.4220000000000015,34135.8,1,2,1
6.335,26117.3,2,1,3
4.686,12928.5,2,4,2
6.396,40353.0,0,1,3
7.106,25716.5,4,1,3
5.155,66175.0,1,2,1
6.562,35638.4,0,1,3
5.645,15810.7,2,4,2
5.371,37597.4,1,2,1
5.581,15019.099999999999,2,4,2
6.104,34421.4,0,1,3
5.6320000000000014,15852.800000000003,2,4,2
8.101,29181.0,4,0,0
5.6629999999999985,11664.999999999996,2,4,2
4.812,78318.4,3,3,1
7.1960000000000015,39105.0,0,1,3
5.172999999999999,21243.8,2,4,2
6.494,46859.0,0,1,3
9.2,16578.699999999997,4,0,0
5.233,77691.0,3,3,4
7.2429999999999986,39457.7,0,1,3
5.1389999999999985,13284.3,2,4,2
6.704,38886.0,0,1,3
9.056,16373.3,4,0,0
3.859,64264.3,1,2,1
8.855,21260.6,4,0,0
5.943,9045.400000000001,2,4,2
6.53,30639.6,0,1,3
5.112,10264.200000000004,2,4,2
8.307,29912.0,4,0,0
4.853,61297.3,1,2,1
6.671,31867.0,0,1,3
8.992,16203.900000000001,4,0,0
4.975,5964.9000000000015,2,4,2
7.162000000000001,51376.3,0,1,3
8.075,17014.0,4,0,0
4.6560000000000015,50037.4,1,2,1
9.017,38257.8,4,0,0
9.149,16578.2,4,0,0
7.702000000000001,62484.1,3,3,3
9.341,22847.7,4,0,0
4.799,30067.6,2,4,2
7.516,31581.0,4,0,3
6.659,56086.2,0,1,3
7.348,39030.5,0,1,3
8.832,15906.099999999999,4,0,0
7.005,82590.6,3,3,4
9.147,41199.5,4,0,0
9.191,16544.3,4,0,0
7.292000000000002,63124.8,3,3,3
5.065,1271.4000000000015,2,4,2
8.899000000000003,21409.8,4,0,0
7.064,85621.1,3,3,4
8.669,57978.3,0,3,3
4.881,25139.2,2,4,2
4.08,21279.5,2,4,2
3.747,54618.4,1,2,1
6.525,64475.1,3,3,4
7.551,45231.8,0,1,3
5.234,38062.6,1,2,1
7.23,45573.2,0,1,3
6.3020000000000005,35045.2,0,1,3
6.855,56595.1,0,1,3
4.848,35343.6,1,2,1
5.952000000000001,29104.4,2,1,2
6.492000000000001,35094.4,0,1,3
5.892,41458.5,1,1,1
5.7620000000000005,37728.1,1,2,1
6.0760000000000005,23545.0,2,4,2
4.138,30527.4,2,4,2
3.377,3796.199999999997,2,4,2
6.119,34619.1,0,1,3
7.349,38341.4,0,1,3
5.55,41066.6,1,2,1
6.434,6415.0,2,4,2
5.559,40369.1,1,2,1
5.766,34631.5,1,2,1
6.2429999999999986,39505.9,0,1,3
6.109,28576.3,2,1,3
4.839,17289.5,2,4,2
3.617,18960.1,2,4,2
4.125,20661.2,2,4,2
8.625,56807.0,0,3,3
4.256,34771.8,2,2,2
4.846,38003.6,1,2,1
6.98,83297.7,3,3,4
4.974,56955.2,1,2,1
4.293,35538.9,1,2,1
7.603,64058.9,3,3,4
4.425,31180.0,2,4,2
4.024,15750.2,2,4,2
7.34,45096.4,0,1,3
7.754,40674.9,0,1,3
3.693,19544.7,2,4,2
3.655,21005.8,2,4,2
4.915,18450.9,2,4,2
4.865,38679.8,1,2,1
5.034,18192.3,2,4,2
8.055,67618.8,3,3,4
4.154,50670.6,1,2,1
5.523,31526.1,2,2,2
7.914,49176.4,0,1,3
2.797,10853.499999999996,2,4,2
7.447,42059.5,0,1,3
6.526,81370.6,3,3,4
4.9289999999999985,33337.7,2,2,2
7.461,57826.4,0,3,3
4.843,18325.7,2,4,2
3.069,17117.9,2,4,2
4.641,18917.500000000004,2,4,2
4.6610000000000005,41910.6,1,2,1
3.202,23105.8,2,4,2
6.682,70952.2,3,3,4
3.062,12926.2,2,4,2
4.4830000000000005,48336.2,1,2,1
4.648,17596.0,2,4,2
5.254,40967.7,1,2,1
7.37,80648.0,3,3,4
6.5360000000000005,84444.3,3,3,4
5.707999999999998,19442.2,2,4,2
6.721,59357.0,0,3,3
5.58,23956.9,2,4,2
5.551,18111.3,2,4,2
5.775,17595.7,2,4,2
5.318,20513.2,2,4,2
5.052,37766.4,1,2,1
4.841,62785.7,1,2,1
2.6660000000000004,9827.5,2,4,2
4.4689999999999985,45394.2,1,2,1
4.7810000000000015,68352.1,1,2,1
5.273,40819.5,1,2,1
7.492000000000001,53687.6,0,1,3
4.663,48743.9,1,2,1
4.231,36471.1,1,2,1
7.553,78325.1,3,3,4
5.832000000000002,70222.3,3,3,4
4.5440000000000005,33408.9,2,2,2
4.698,19970.1,2,4,2
4.636,47903.0,1,2,1
4.784,17250.3,2,4,2
4.85,34118.1,1,2,2
4.626,33910.5,2,2,2
4.698,51528.5,1,2,1
5.081,18758.1,2,4,2
5.331,58493.8,1,2,1
5.7360000000000015,53761.6,1,2,1
4.779,18701.3,2,4,2
4.968,65126.0,1,2,1
6.42,5354.199999999997,2,4,2
4.487,21735.8,2,4,2
5.417999999999998,51421.6,1,2,1
4.228,16429.1,2,4,2
4.5969999999999995,15777.400000000001,2,4,2
4.7940000000000005,56278.5,1,2,1
7.096,53958.1,0,1,3
4.879,44573.4,1,2,1
5.176,47046.5,1,2,1
4.9689999999999985,20235.7,2,4,2
4.99,55336.7,1,2,1
5.03,32732.8,2,2,2
7.5120000000000005,48557.5,0,1,3
7.57,66876.3,3,3,4
5.115,47904.5,1,2,1
5.732,64178.8,3,3,1
6.968,56047.0,0,1,3
4.416,39860.2,1,2,1
5.074,37030.1,1,2,1
6.61,27445.2,0,1,3
6.2810000000000015,43768.9,0,1,3
4.7189999999999985,64219.5,1,2,1
4.402,40997.0,1,2,1
6.372999999999998,61019.1,0,3,3
7.053,68191.2,3,3,4
4.551,43628.8,1,2,1
7.245,56131.9,0,1,3
5.216,40003.0,1,2,1
5.22,24443.7,2,4,2
4.715,25474.1,2,4,2
5.784,68716.2,3,3,4
4.391,22906.2,2,4,2
5.783,89264.6,3,3,4
5.13,17679.0,2,4,2
4.971,26196.9,2,4,2
5.77,21094.7,2,4,2
6.47,46561.7,0,1,3
5.85,78671.2,3,3,4
6.992000000000001,33356.8,0,1,3
4.72,50890.8,1,2,1
5.8660000000000005,43794.7,1,1,1
4.085,32203.300000000003,2,4,2
4.538,32930.8,2,2,2
4.0760000000000005,39024.1,1,2,1
4.324,16872.8,2,4,2
4.149,30855.8,2,4,2
4.4860000000000015,49146.8,1,2,1
4.372,48110.5,1,2,1
5.607,41213.6,1,2,1
4.672,66687.1,1,2,1
5.263,39880.2,1,2,1
4.102,40883.5,1,2,1
7.511,65282.1,3,3,4
4.464,41669.6,1,2,1
4.215,38460.8,1,2,1
7.432,65600.9,3,3,4
4.629,43497.0,1,2,1
6.599,60082.0,0,3,3
6.8610000000000015,45771.7,0,1,3
4.338,41444.9,1,2,1
4.995,36008.5,1,2,1
4.479,31411.9,2,4,2
4.898,33563.5,2,2,2
8.433,30368.0,4,0,0
4.48,19267.4,2,4,2
4.529,49137.3,1,2,1
4.59,23418.3,2,4,2
3.939,56242.7,1,2,1
5.097,34315.6,1,2,1
7.169,75291.5,3,3,4
4.04,27169.7,2,4,2
5.115,48517.1,1,2,1
4.905,20423.4,2,4,2
5.693,38800.6,1,2,1
7.271,40541.2,0,1,3
5.99,32658.4,1,1,3
3.808,18543.2,2,4,2
4.659,20224.6,2,4,2
4.504,11588.7,2,4,2
5.146,31694.8,2,4,2
7.122000000000001,71517.0,3,3,4
4.379,17199.6,2,4,2
6.622000000000001,70784.3,3,3,4
4.5440000000000005,51755.3,1,2,1
4.606,19080.9,2,4,2
3.716,58341.3,1,2,1
6.954,62039.3,3,3,3
4.535,18506.5,2,4,2
4.293,37855.3,1,2,1
6.812,6893.300000000003,4,4,2
4.68,18947.7,2,4,2
5.095,56926.2,1,2,1
4.782,17090.7,2,4,2
4.378,17088.6,2,4,2
6.542000000000002,75064.7,3,3,4
4.11,17145.1,2,4,2
4.944,45200.7,1,2,1
3.475,11130.599999999999,2,4,2
4.077,51555.4,1,2,1
7.895,63341.2,3,3,3
7.2429999999999986,79772.3,3,3,4
7.271,97894.8,3,3,4
4.737,17840.599999999995,2,4,2
4.605,27932.9,2,4,2
6.6629999999999985,72992.5,3,3,4
7.172999999999999,72891.4,3,3,4
7.287000000000001,66048.5,3,3,4
4.813,25871.1,2,4,2
4.607,55491.3,1,2,1
5.559,49917.9,1,2,1
7.218,76844.8,3,3,4
4.525,26301.6,2,4,2
4.807,63132.2,1,2,1
4.707,17578.999999999996,2,4,2
4.771,25537.2,2,4,2
7.905,56353.6,0,3,3
7.257999999999999,73959.2,3,3,4
6.707999999999998,84795.4,3,3,4
6.599,66553.5,3,3,4
6.259,34711.9,0,1,3
5.044,19339.0,2,4,2
7.332000000000002,47073.6,0,1,3
5.136,4258.0999999999985,2,4,2
4.377,49385.9,1,2,1
7.511,27386.299999999996,4,0,0
4.723,26398.4,2,4,2
7.191,78931.4,3,3,4
4.457,55401.4,1,2,1
8.127,75631.4,3,3,4
6.424,77207.0,3,3,4
4.923,20281.9,2,4,2
4.926,65458.8,1,2,1
6.959,27425.799999999996,4,1,3
4.573,65187.4,1,2,1
4.596,17141.7,2,4,2
5.425,55230.5,1,2,1
4.838,65340.5,1,2,1
5.0139999999999985,18015.2,2,4,2
4.978,47698.9,1,2,1
6.397,69460.8,3,3,4
6.237,78783.3,3,3,4
6.671,52474.6,0,1,3
4.4030000000000005,43954.7,1,2,1
7.622000000000001,27570.4,4,0,0
5.124,54963.2,1,2,1
5.144,18951.2,2,4,2
7.252000000000002,55286.0,0,1,3
7.7639999999999985,71655.9,3,3,4
7.579,81859.9,3,3,4
7.617000000000001,96408.1,3,3,4
6.904,88174.9,3,3,4
5.153,55544.1,1,2,1
7.54,93312.9,3,3,4
6.722,38353.5,0,1,3
4.126,22215.6,2,4,2
6.011,47291.0,0,1,1
7.207999999999998,7885.0999999999985,4,0,0
6.7860000000000005,68826.2,3,3,4
5.573,63710.0,1,3,1
4.499,24867.0,2,4,2
4.498,48930.4,1,2,1
5.723,43512.5,1,2,1
6.513,97024.3,3,3,4
5.09,37997.5,1,2,1
3.992,55151.2,1,2,1
5.849,33882.6,1,1,1
5.517,40927.4,1,2,1
4.367,23632.4,2,4,2
4.6389999999999985,25110.4,2,4,2
6.172999999999999,86634.2,3,3,4
5.565,18736.5,2,4,2
6.204,20169.5,2,4,2
8.992,40516.9,4,0,0
6.9529999999999985,55910.8,0,1,3
8.498,30601.300000000003,4,0,0
6.2620000000000005,77580.4,3,3,4
5.105,36961.4,1,2,1
6.603,35721.9,0,1,3
4.537,15640.400000000001,2,4,2
7.537000000000001,83905.4,3,3,4
6.259,57805.3,0,1,3
6.961,49660.7,0,1,3
6.3660000000000005,68863.5,3,3,4
6.836,59593.5,0,3,3
6.94,60178.1,0,3,3
6.9289999999999985,42282.2,0,1,3
5.819,86510.9,3,3,4
5.86,26434.6,2,4,2
8.205,59013.9,0,3,3
6.921,56015.3,0,1,3
10.167,73199.6,3,3,4
6.7570000000000014,56364.9,0,1,3
10.001,54444.2,4,0,0
4.265,24931.5,2,4,2
8.033999999999999,71951.5,3,3,4
7.3,52666.3,0,1,3
4.817,39323.0,1,2,1
7.16,27729.9,4,1,3
4.692,44914.1,1,2,1
7.967,73456.8,3,3,4
4.922,47668.0,1,2,1
6.4910000000000005,80772.8,3,3,4
6.692,54924.3,0,1,3
6.763,42836.5,0,1,3
5.894,81596.4,3,3,4
7.575,30277.200000000004,4,0,3
7.636,33956.7,4,0,3
5.627000000000002,72773.5,3,3,4
7.122999999999998,30495.2,4,1,3
5.7810000000000015,52919.6,1,2,1
6.745,54752.9,0,1,3
6.152,85082.5,3,3,4
2.527,18774.2,2,4,2
7.162000000000001,52835.0,0,1,3
7.045,54810.4,0,1,3
6.402,84554.4,3,3,4
7.2,64048.9,3,3,4
7.227,40927.5,0,1,3
7.0520000000000005,51165.9,0,1,3
5.745,27902.199999999997,2,4,2
5.921,79554.5,3,3,4
6.457999999999998,45033.1,0,1,3
6.101,84749.0,3,3,4
6.29,89178.1,3,3,4
5.723,76991.9,3,3,4
7.672999999999999,63812.5,3,3,3
7.028,51101.0,0,1,3
5.7860000000000005,47789.9,1,2,1
6.332999999999998,79332.7,3,3,4
7.471,50157.1,0,1,3
7.312,64634.9,3,3,4
4.585,32552.2,2,2,2
4.5360000000000005,13674.8,2,4,2
7.383999999999999,62987.399999999994,3,3,3
5.839,54532.5,1,1,1
5.334,20647.2,2,4,2
5.401,13486.099999999999,2,4,2
5.117,22160.000000000004,2,4,2
6.601,40510.5,0,1,3
6.0539999999999985,63141.8,3,3,4
6.426,53496.1,0,1,3
4.298,20063.2,2,4,2
4.341,9529.200000000004,2,4,2
5.186,19308.8,2,4,2
5.4860000000000015,9106.0,2,4,2
5.183,9179.0,2,4,2
7.273,74576.8,3,3,4
6.5779999999999985,46013.4,0,1,3
6.235,53355.0,0,1,3
6.2639999999999985,42217.4,0,1,3
6.985,69878.7,3,3,4
4.409,21919.6,2,4,2
5.966,53046.8,0,1,1
