average_speed,distance,kmeans,minibatch,spectral
5.9190000000000005,12560.6,E,E,E
6.909,12319.5,E,E,E
6.067,12340.8,E,E,E
7.095,12309.9,E,E,E
6.582000000000002,12314.3,E,E,E
7.085,12314.5,E,E,E
7.167000000000002,12333.9,E,E,E
6.4689999999999985,13740.6,E,E,E
6.91,12348.6,E,E,E
6.5280000000000005,12351.0,E,E,E
7.524,12347.5,E,E,E
6.557,12346.1,E,E,E
6.987,12338.4,E,E,E
6.846,12431.9,E,E,E
7.148,12345.100000000002,E,E,E
6.811,12368.1,E,E,E
6.549,12580.5,E,E,E
6.9620000000000015,12419.4,E,E,E
7.3679999999999986,12348.4,E,E,E
5.645,10781.5,D,D,E
6.58,10087.6,E,E,E
5.817,10563.9,D,E,E
7.04,12333.7,E,E,E
6.455,12354.1,E,E,E
6.884,12328.8,E,E,E
6.845,12333.8,E,E,E
6.877999999999999,12310.9,E,E,E
5.209,11950.2,D,D,D
5.0539999999999985,69778.2,C,C,C
5.474,65565.4,C,C,B
6.346,10489.9,E,E,E
6.024,12349.0,E,E,E
6.898,12347.3,E,E,E
6.849,12341.8,E,E,E
6.769,12326.8,E,E,E
6.609,12399.0,E,E,E
6.632999999999999,12336.8,E,E,E
5.9860000000000015,15402.1,E,E,E
6.666,12378.8,E,E,E
5.627999999999999,15419.5,D,D,E
7.348,12315.6,E,E,E
5.497000000000001,62208.7,C,C,B
6.714,12320.9,E,E,E
6.983,12373.7,E,E,E
5.882999999999999,12654.8,E,E,E
7.2360000000000015,12336.8,E,E,E
5.602,15395.5,D,D,E
6.79,12363.8,E,E,E
5.83,15975.1,E,E,E
6.908,12323.3,E,E,E
5.715,15447.1,D,D,E
6.271,15469.9,E,E,E
6.755,11017.4,E,E,E
6.325,10620.2,E,E,E
6.1389999999999985,12401.5,E,E,E
6.957000000000002,12355.5,E,E,E
6.6629999999999985,12325.7,E,E,E
6.9910000000000005,12310.4,E,E,E
6.364,12339.2,E,E,E
6.6370000000000005,12319.0,E,E,E
6.233,12309.3,E,E,E
6.238,12369.8,E,E,E
6.579,12355.9,E,E,E
7.381,12334.0,E,E,E
6.5379999999999985,70022.3,C,C,C
5.001,41544.3,B,B,B
6.9270000000000005,12302.4,E,E,E
5.858,12318.8,E,E,E
5.223,12999.1,D,D,D
6.394,12339.8,E,E,E
6.438,12309.9,E,E,E
7.572,12402.3,E,E,E
6.312,12490.5,E,E,E
4.271,12078.3,A,A,D
6.127000000000002,12481.1,E,E,E
6.809,12337.3,E,E,E
6.065,10601.1,E,E,E
6.443,10243.7,E,E,E
6.191,15372.7,E,E,E
6.825,12326.4,E,E,E
6.222,12487.4,E,E,E
6.565,13445.3,E,E,E
5.723,10987.7,D,D,E
5.936,16103.8,E,E,E
6.0,11069.7,E,E,E
5.8039999999999985,17975.8,E,E,E
6.242000000000001,12409.0,E,E,E
6.744,12362.4,E,E,E
4.864,88782.6,C,C,C
6.235,10468.9,E,E,E
6.309,12397.9,E,E,E
6.704,12374.8,E,E,E
6.21,12402.2,E,E,E
6.8439999999999985,12613.3,E,E,E
6.575,12381.0,E,E,E
6.787000000000001,12820.1,E,E,E
6.398,12060.5,E,E,E
6.045,12501.4,E,E,E
6.506,12362.2,E,E,E
7.053,12322.1,E,E,E
6.377999999999999,14369.9,E,E,E
6.317,12406.6,E,E,E
6.83,12362.3,E,E,E
5.175,15468.0,D,D,D
6.775,12337.4,E,E,E
5.312,15590.5,D,D,D
6.744,12428.7,E,E,E
5.997999999999998,15461.8,E,E,E
6.131,15566.7,E,E,E
5.805,15453.8,D,E,E
5.865,15523.5,E,E,E
5.534,15130.9,D,D,E
6.519,12685.7,E,E,E
6.276,10197.8,E,E,E
5.822,14742.0,D,E,E
6.36,14870.2,E,E,E
5.5360000000000005,14753.9,D,D,E
5.881,14848.7,E,E,E
5.379,30319.0,B,B,E
5.649,14749.2,D,D,E
5.893,14885.3,E,E,E
5.681,14775.0,D,D,E
5.573,14992.7,D,D,E
5.8660000000000005,14782.3,E,E,E
6.966,12072.2,E,E,E
5.585,49163.5,B,B,B
5.502000000000002,51214.3,C,C,B
6.23,48516.4,B,B,B
5.7570000000000014,36760.1,B,B,E
6.397,71816.9,C,C,C
6.0,33241.2,B,B,E
5.716,11164.2,D,D,E
3.615,78716.1,C,C,C
5.621,10129.8,D,D,E
4.394,40271.0,B,B,B
5.779,40616.3,B,B,B
5.82,10733.0,D,E,E
4.513,61742.7,C,C,B
5.598,14873.1,D,D,E
6.183,14851.0,E,E,E
5.417000000000002,14735.1,D,D,E
5.9879999999999995,14891.2,E,E,E
5.933,14756.0,E,E,E
6.215,14842.6,E,E,E
5.85,10811.0,D,E,E
5.943,14727.9,E,E,E
6.2410000000000005,15054.2,E,E,E
5.975,14711.1,E,E,E
6.4,14836.3,E,E,E
5.671,62897.7,C,C,B
4.276,20041.6,A,A,D
4.7780000000000005,29697.1,B,B,D
6.0120000000000005,14526.0,E,E,E
6.492000000000001,14769.9,E,E,E
5.98,14728.5,E,E,E
6.3260000000000005,14797.1,E,E,E
5.388,13481.1,D,D,D
6.551,14857.4,E,E,E
5.9129999999999985,14752.7,E,E,E
6.044,15068.3,E,E,E
5.59,14869.2,D,D,E
5.261,89172.7,C,C,C
5.476,56302.7,C,C,B
7.66,12256.6,E,E,E
5.852,12499.7,E,E,E
7.689,12272.2,E,E,E
7.735,12267.2,E,E,E
5.755,32187.5,B,B,E
7.229,15961.1,E,E,E
6.524,31203.4,B,B,E
6.589,12267.8,E,E,E
7.2879999999999985,12236.3,E,E,E
7.756,12278.3,E,E,E
6.807,15288.7,E,E,E
8.136000000000001,12277.5,E,E,E
7.009,12244.1,E,E,E
7.487999999999999,12317.1,E,E,E
6.496,12276.5,E,E,E
7.925,12259.3,E,E,E
5.629,52545.100000000006,C,C,B
8.118,15059.2,E,E,E
6.862,54259.7,C,C,B
5.5760000000000005,15351.8,D,D,E
6.247000000000001,12525.2,E,E,E
5.472,15369.9,D,D,E
5.6320000000000014,15291.2,D,D,E
6.9060000000000015,12236.9,E,E,E
5.067,15378.7,D,D,D
5.3660000000000005,15394.1,D,D,D
6.962999999999999,12247.7,E,E,E
5.742000000000001,55755.100000000006,C,C,B
5.147,22688.2,B,B,D
4.141,13709.9,A,A,D
5.541,22658.5,B,B,E
6.532,49594.600000000006,B,B,B
7.36,51058.5,B,C,A
5.8210000000000015,66956.2,C,C,C
6.442,18745.0,E,E,E
6.28,12347.2,E,E,E
7.825,12238.7,E,E,E
6.761,12277.7,E,E,E
7.8439999999999985,12298.7,E,E,E
6.605,12265.7,E,E,E
7.409,12283.9,E,E,E
7.247999999999998,43508.0,B,B,E
6.606,12280.3,E,E,E
7.276,12289.5,E,E,E
6.3629999999999995,12261.6,E,E,E
7.182,12267.3,E,E,E
6.6,12281.8,E,E,E
7.499,12267.6,E,E,E
6.392,12317.0,E,E,E
7.811,12240.1,E,E,E
6.135,12497.4,E,E,E
7.11,12335.5,E,E,E
6.711,12261.1,E,E,E
7.9060000000000015,12246.3,E,E,E
6.417999999999998,12296.8,E,E,E
7.604,12311.1,E,E,E
6.336,19913.0,E,E,E
7.916,12254.0,E,E,E
7.0870000000000015,12274.9,E,E,E
7.897,12264.8,E,E,E
5.693,92474.7,C,C,C
5.78,17502.6,D,E,E
7.372999999999998,12231.7,E,E,E
6.407,12262.6,E,E,E
7.228,12316.6,E,E,E
6.212999999999999,12264.1,E,E,E
7.9289999999999985,12241.7,E,E,E
6.702000000000001,51800.8,B,C,B
6.5310000000000015,12278.4,E,E,E
7.579,12270.0,E,E,E
7.37,12293.6,E,E,E
6.07,65186.2,C,C,B
5.799,79579.6,C,C,C
6.167000000000002,12291.7,E,E,E
6.294,11109.3,E,E,E
7.6320000000000014,11051.4,E,E,E
6.8820000000000014,11099.9,E,E,E
7.303,11137.8,E,E,E
5.9879999999999995,42137.6,B,B,E
7.794,12252.8,E,E,E
6.496,12257.9,E,E,E
7.669,12347.2,E,E,E
6.597,12270.0,E,E,E
7.657999999999999,12313.3,E,E,E
6.692,12273.6,E,E,E
6.237,12791.4,E,E,E
8.096,12258.1,E,E,E
6.103,12278.3,E,E,E
7.2639999999999985,12254.4,E,E,E
6.7170000000000005,12265.9,E,E,E
7.911,12326.1,E,E,E
7.068,12263.2,E,E,E
7.483,12264.6,E,E,E
5.3660000000000005,82572.4,C,C,C
7.515,12279.2,E,E,E
6.791,76265.8,C,C,C
6.379,12255.0,E,E,E
7.832000000000002,12249.9,E,E,E
8.275,12247.7,E,E,E
7.935,12244.3,E,E,E
8.235,12253.1,E,E,E
7.25,12238.8,E,E,E
7.466,12259.9,E,E,E
8.056000000000001,16434.1,E,E,E
8.151,12283.4,E,E,E
7.287000000000001,12279.3,E,E,E
8.532,12242.8,E,E,E
6.124,12302.4,E,E,E
7.7570000000000014,12340.7,E,E,E
7.151,20195.5,E,E,E
6.765,56114.2,C,C,B
6.284,12260.9,E,E,E
6.629,12269.4,E,E,E
7.081,12328.0,E,E,E
7.436,12261.3,E,E,E
8.01,12367.8,E,E,E
6.473,12266.7,E,E,E
7.665,12256.3,E,E,E
6.127999999999999,12494.4,E,E,E
7.631,12270.4,E,E,E
6.581,12273.5,E,E,E
7.57,12262.8,E,E,E
6.682,80984.0,C,C,C
6.767,12295.2,E,E,E
8.024,12332.5,E,E,E
5.711,37890.3,B,B,E
8.93,12278.5,E,E,E
7.655,12408.2,E,E,E
8.182,12470.1,E,E,E
5.888,12258.3,E,E,E
7.926,12308.5,E,E,E
5.568,37775.8,B,B,E
7.596999999999999,12261.4,E,E,E
5.908,65281.40000000001,C,C,B
5.184,82199.3,C,C,C
7.101,12461.5,E,E,E
6.227,15342.6,E,E,E
7.311,12348.4,E,E,E
6.6530000000000005,75758.0,C,C,C
6.4220000000000015,12254.0,E,E,E
7.979,12279.2,E,E,E
6.119,22969.5,B,E,E
7.421,12311.3,E,E,E
6.405,15276.1,E,E,E
7.245,12338.2,E,E,E
5.724,98455.7,C,C,C
5.853,37274.3,B,B,E
7.974,12344.0,E,E,E
6.912000000000001,22144.6,E,E,E
7.641,12356.0,E,E,E
6.4289999999999985,84668.3,C,C,C
7.064,12291.2,E,E,E
7.899,12315.0,E,E,E
5.834,15453.3,E,E,E
7.2429999999999986,12292.1,E,E,E
5.944,17155.1,E,E,E
7.649000000000001,12284.7,E,E,E
7.485,43733.8,B,B,E
6.505,43964.7,B,B,E
6.59,31980.8,B,B,E
6.2029999999999985,60898.3,C,C,B
6.955,30226.2,E,E,E
5.905,14259.7,E,E,E
7.107,29814.0,E,E,E
4.683,15655.3,D,D,D
5.221,38050.2,B,B,B
5.635,21895.8,B,B,E
5.693,50375.100000000006,B,B,B
5.907,50017.2,B,B,B
5.487,36027.2,B,B,E
5.7860000000000005,67975.3,C,C,C
5.359,58638.600000000006,C,C,B
5.473,63816.7,C,C,B
6.372999999999998,92476.2,C,C,C
4.354,45050.7,B,B,B
5.586,16937.0,D,D,E
5.052,66711.6,C,C,B
3.912,20909.1,A,A,D
5.158,82410.3,C,C,C
4.061,20937.9,A,A,D
4.444,21351.2,A,D,D
4.0760000000000005,38795.6,B,B,B
4.23,18952.2,A,A,D
4.107,61102.100000000006,C,C,B
3.989,40760.1,B,B,B
6.259,27044.3,B,B,E
4.025,9632.1,A,A,D
3.4,36259.1,A,A,D
3.999,24907.3,A,A,D
5.306,20273.5,D,D,D
5.442,58164.5,C,C,B
5.6960000000000015,70611.3,C,C,C
3.865,78816.9,C,C,C
4.7,35325.9,B,B,D
4.927,14859.0,D,D,D
5.132999999999999,92571.0,C,C,C
5.153,86892.7,C,C,C
4.292,23721.2,A,A,D
5.4929999999999986,51677.100000000006,C,C,B
4.327,34380.3,B,B,D
3.285,13770.7,A,A,D
3.993,15747.0,A,A,D
5.112,84877.6,C,C,C
5.393,45750.4,B,B,B
6.805,30288.0,B,E,E
5.4030000000000005,13232.6,D,D,D
7.7620000000000005,13350.4,E,E,E
5.801,28478.0,B,B,E
5.466,27973.4,B,B,E
5.037,89041.1,C,C,C
5.297999999999999,30686.2,B,B,E
5.502999999999999,33771.3,B,B,E
4.188,83956.2,C,C,C
3.944,76782.8,C,C,C
4.291,51492.5,C,C,B
3.954,26848.4,A,A,D
4.617,57443.100000000006,C,C,B
3.766,96980.3,C,C,C
4.2780000000000005,32601.3,B,B,D
3.692,52211.90000000001,C,C,B
5.4220000000000015,12090.7,D,D,D
3.89,62254.2,C,C,B
3.394,24953.2,A,A,D
4.199,51107.5,C,C,B
4.199,33137.6,B,B,D
4.021,38036.6,B,B,D
3.5700000000000003,22728.2,A,A,D
3.569,22911.4,A,A,D
3.996,20327.6,A,A,D
4.056,21571.8,A,A,D
4.716,64007.2,C,C,B
3.84,61281.2,C,C,B
3.34,51623.0,C,C,B
4.2,60800.8,C,C,B
4.3660000000000005,69633.9,C,C,B
5.438,50919.3,C,C,B
5.405,50224.8,C,B,B
4.581,71534.5,C,C,C
4.765,33590.1,B,B,D
4.743,68757.5,C,C,B
5.1,64822.7,C,C,B
4.497,70820.1,C,C,C
5.59,33501.0,B,B,E
4.838,63768.600000000006,C,C,B
4.54,58161.8,C,C,B
6.013,11130.9,E,E,E
6.028,11024.5,E,E,E
6.4270000000000005,11966.5,E,E,E
6.2010000000000005,11986.1,E,E,E
6.57,12003.0,E,E,E
6.089,12317.9,E,E,E
5.5779999999999985,15623.9,D,D,E
7.1770000000000005,12121.6,E,E,E
5.841,11945.8,D,E,E
5.752999999999999,12381.3,D,D,E
4.864,26635.5,B,B,D
4.8870000000000005,50428.40000000001,C,B,B
3.277,25119.8,A,A,D
3.276,29279.6,A,A,D
4.174,29396.7,A,B,D
4.323,16618.1,A,A,D
4.006,16335.5,A,A,D
3.725,18808.2,A,A,D
3.938,17915.7,A,A,D
5.386,10460.2,D,D,D
3.606,17828.3,A,A,D
3.618,22806.8,A,A,D
5.459,47214.5,B,B,B
5.54,10227.5,D,D,E
4.513,16202.7,D,D,D
4.655,39476.7,B,B,B
4.5760000000000005,34347.6,B,B,D
5.937,76584.4,C,C,C
4.364,18471.4,A,A,D
5.078,28380.3,B,B,D
5.5600000000000005,51739.90000000001,C,C,B
4.141,31965.0,A,B,D
6.186,27801.0,B,B,E
4.314,33257.7,B,B,D
5.089,32618.1,B,B,D
4.125,35188.8,B,B,D
3.862,37607.7,A,B,D
4.6530000000000005,68519.0,C,C,B
5.744,11913.6,D,D,E
7.754,12034.7,E,E,E
5.917000000000002,11904.8,E,E,E
6.454,12139.1,E,E,E
5.93,11906.7,E,E,E
6.081,12434.9,E,E,E
5.824,12008.5,D,E,E
7.018,12043.0,E,E,E
6.239,11917.1,E,E,E
7.181,12013.1,E,E,E
3.5410000000000004,79320.0,C,C,C
6.73,11939.5,E,E,E
6.448,12012.1,E,E,E
6.474,15052.1,E,E,E
6.747000000000001,12003.0,E,E,E
6.289,11918.6,E,E,E
6.712999999999999,12002.8,E,E,E
5.7879999999999985,11917.9,D,D,E
6.494,12019.6,E,E,E
5.5760000000000005,12394.8,D,D,E
5.7360000000000015,12246.1,D,D,E
5.932,95460.7,C,C,C
6.837999999999999,11897.8,E,E,E
6.792999999999998,12030.7,E,E,E
6.522,11902.7,E,E,E
7.335,11729.1,E,E,E
6.147,11875.9,E,E,E
6.091,11993.4,E,E,E
6.131,11936.4,E,E,E
6.648,12019.9,E,E,E
5.574,97863.2,C,C,C
5.82,76617.0,C,C,C
4.7189999999999985,78463.4,C,C,C
6.102,11923.1,E,E,E
6.722,11938.9,E,E,E
5.593,75377.5,C,C,C
6.055,26435.5,B,B,E
5.095,86789.3,C,C,C
5.9510000000000005,61675.2,C,C,B
6.319,28908.6,B,B,E
6.394,11988.8,E,E,E
6.954,12127.7,E,E,E
6.275,30821.1,B,B,E
6.3260000000000005,11911.0,E,E,E
7.009,11838.9,E,E,E
6.267,82726.1,C,C,C
6.234,11913.7,E,E,E
7.222,11924.0,E,E,E
6.0870000000000015,11905.6,E,E,E
6.926,18229.2,E,E,E
6.78,13044.8,E,E,E
7.447999999999999,11917.1,E,E,E
5.454,59639.40000000001,C,C,B
6.167000000000002,14233.6,E,E,E
7.21,15372.5,E,E,E
8.027999999999999,11913.6,E,E,E
4.957,11940.9,D,D,D
8.633,11905.4,E,E,E
5.3020000000000005,11929.4,D,D,D
7.904,11896.0,E,E,E
5.61,50189.8,B,B,B
5.447,11900.7,D,D,E
7.7620000000000005,11914.5,E,E,E
6.005,11920.5,E,E,E
7.142,11920.3,E,E,E
5.345,93725.8,C,C,C
6.776,12407.1,E,E,E
8.762,11915.9,E,E,E
6.671,11895.1,E,E,E
8.151,11900.3,E,E,E
6.172999999999999,12018.4,E,E,E
8.265,11902.1,E,E,E
6.573,11916.8,E,E,E
7.466,11908.1,E,E,E
6.816,11887.6,E,E,E
7.624,11893.9,E,E,E
4.561,41188.2,B,B,B
5.476,14045.7,D,D,E
6.256,11955.6,E,E,E
8.171,11938.5,E,E,E
6.255,11915.1,E,E,E
8.011000000000001,11920.1,E,E,E
6.691,11922.6,E,E,E
7.632999999999999,11892.1,E,E,E
5.442,11895.8,D,D,E
6.4620000000000015,11897.1,E,E,E
5.095,74228.0,C,C,C
7.751,11875.0,E,E,E
6.7029999999999985,11918.1,E,E,E
6.37,11899.1,E,E,E
6.6770000000000005,11912.2,E,E,E
6.1610000000000005,11891.0,E,E,E
7.021,11908.0,E,E,E
5.769,60843.0,C,C,B
6.287000000000001,11881.7,E,E,E
7.56,11922.5,E,E,E
4.199,44525.3,B,B,B
7.231,11930.9,E,E,E
7.439,11917.0,E,E,E
5.77,11910.3,D,D,E
6.971,11850.9,E,E,E
4.484,45997.6,B,B,B
6.099,11910.5,E,E,E
7.01,11917.3,E,E,E
5.59,11918.7,D,D,E
6.635,11930.5,E,E,E
4.705,66861.9,C,C,B
6.282,77314.7,C,C,C
6.372000000000001,13616.7,E,E,E
7.07,13616.7,E,E,E
6.985,45338.3,B,B,E
6.892,14942.5,E,E,E
6.693,11927.0,E,E,E
6.648,11919.3,E,E,E
7.057,11920.0,E,E,E
6.632999999999999,11905.4,E,E,E
8.144,11915.2,E,E,E
5.832999999999998,11496.5,D,E,E
6.985,11943.9,E,E,E
6.231,11888.9,E,E,E
6.265,11929.2,E,E,E
5.5310000000000015,13561.3,D,D,E
7.87,11899.5,E,E,E
5.584,45289.5,B,B,B
5.89,11761.8,E,E,E
6.9529999999999985,11909.9,E,E,E
6.268,11896.1,E,E,E
7.635,11911.2,E,E,E
6.207000000000002,56549.40000000001,C,C,B
5.825,11894.1,D,E,E
7.188,11903.3,E,E,E
7.704,11903.0,E,E,E
5.341,63037.7,C,C,B
6.242000000000001,6566.200000000001,E,E,E
6.204,56330.600000000006,C,C,B
5.581,11903.9,D,D,E
6.185,11918.6,E,E,E
6.079,11890.6,E,E,E
6.367000000000001,11913.0,E,E,E
6.082000000000002,11919.8,E,E,E
5.9929999999999986,11895.7,E,E,E
8.088,11905.8,E,E,E
6.977,11964.8,E,E,E
5.145,44747.9,B,B,B
5.309,60151.5,C,C,B
5.854,73206.2,C,C,C
5.417999999999998,71175.0,C,C,C
2.53,6999.799999999999,A,A,A
6.399,11895.7,E,E,E
7.005,15215.2,E,E,E
7.066,11906.6,E,E,E
7.184,11974.9,E,E,E
6.478,11900.2,E,E,E
6.995,11919.3,E,E,E
7.765,11880.4,E,E,E
6.858,11912.1,E,E,E
7.1770000000000005,11907.1,E,E,E
8.02,11949.3,E,E,E
4.386,41717.9,B,B,B
6.142,14948.5,E,E,E
7.596999999999999,15217.0,E,E,E
5.64,11934.5,D,D,E
6.644,15181.0,E,E,E
5.995,11900.4,E,E,E
6.443,15262.4,E,E,E
5.832000000000002,11908.3,D,E,E
6.372000000000001,11921.5,E,E,E
6.364,11920.0,E,E,E
6.714,11903.1,E,E,E
4.936,12245.4,D,D,D
7.18,11933.2,E,E,E
4.947,11981.7,D,D,D
7.018,11916.3,E,E,E
5.15,43158.9,B,B,B
6.079,12862.7,E,E,E
7.276,11932.2,E,E,E
6.0310000000000015,11916.5,E,E,E
7.084,11907.6,E,E,E
5.76,13321.8,D,D,E
7.441,12411.3,E,E,E
5.007,63457.8,C,C,B
5.314,72423.6,C,C,C
5.8679999999999986,44558.7,B,B,B
6.541,12009.9,E,E,E
7.267,11962.0,E,E,E
5.51,15114.8,D,D,E
7.072,11930.3,E,E,E
4.9,13317.1,D,D,D
6.4929999999999986,12005.9,E,E,E
4.522,30959.6,B,B,D
6.23,11899.0,E,E,E
6.175,11900.0,E,E,E
6.303,11899.5,E,E,E
6.822,15567.6,E,E,E
6.227,11918.3,E,E,E
8.718,11926.9,E,E,E
6.209,11890.4,E,E,E
7.0710000000000015,11928.6,E,E,E
6.065,14974.6,E,E,E
7.309,11913.5,E,E,E
6.495,11886.7,E,E,E
6.691,11936.5,E,E,E
6.343,8480.6,E,E,E
8.038,11904.2,E,E,E
5.291,11941.5,D,D,D
7.39,11904.9,E,E,E
6.472,11902.2,E,E,E
7.331,11905.1,E,E,E
5.291,95012.0,C,C,C
3.707,83887.6,C,C,C
4.332,35130.3,B,B,D
4.214,52746.0,C,C,B
3.863,42434.8,B,B,B
5.276,61617.90000000001,C,C,B
4.909,55744.7,C,C,B
3.085,39426.1,A,A,D
5.7860000000000005,94652.9,C,C,C
5.35,10235.3,D,D,D
5.704,44595.2,B,B,B
4.543,38367.5,B,B,B
4.013,58065.5,C,C,B
5.725,48638.1,B,B,B
3.91,43798.5,B,B,B
5.694,26025.0,B,B,E
3.858,25424.2,A,A,D
4.418,52469.0,C,C,B
6.372000000000001,44261.1,B,B,E
5.735,49922.7,B,B,B
3.524,5032.799999999999,A,A,D
5.223,18649.9,D,D,D
4.5760000000000005,31419.3,B,B,D
4.024,19983.6,A,A,D
5.069,44083.8,B,B,B
5.164,21090.0,D,D,D
4.362,29848.1,B,B,D
4.263,15243.2,A,A,D
5.087,16431.6,D,D,D
5.9910000000000005,7740.299999999999,E,E,E
5.4620000000000015,15293.9,D,D,E
5.7429999999999986,8488.2,D,D,E
5.715,7549.6,D,D,E
4.127,14619.2,A,A,D
4.283,37146.3,B,B,D
4.0360000000000005,16912.9,A,A,D
5.417999999999998,14076.5,D,D,E
6.211,7565.4,E,E,E
4.939,23028.3,B,B,D
6.193,7828.299999999999,E,E,E
6.595,41814.7,B,B,E
4.253,7689.200000000001,A,A,D
4.521,36693.2,B,B,D
2.76,6962.299999999999,A,A,A
4.454,51736.7,C,C,B
6.271,15990.5,E,E,E
6.06,8369.3,E,E,E
5.624,7604.0,D,D,E
5.68,15340.9,D,D,E
5.066,28502.0,B,B,D
6.29,9171.5,E,E,E
6.198,7562.1,E,E,E
6.1789999999999985,15885.1,E,E,E
5.305,26719.8,B,B,E
5.739,7839.5,D,D,E
3.818,16357.2,A,A,D
5.164,53385.600000000006,C,C,B
5.954,8746.2,E,E,E
4.511,7812.200000000001,D,D,D
5.768,7370.9,D,D,E
6.183,7593.299999999999,E,E,E
6.096,15416.5,E,E,E
5.343,40289.8,B,B,B
4.88,7603.0,D,D,D
5.909,15423.0,E,E,E
5.872000000000001,9012.9,D,E,E
5.6770000000000005,8850.5,D,D,E
5.35,15713.4,D,D,D
4.813,8654.1,D,D,D
5.2780000000000005,5975.0,D,D,D
4.271,87320.1,C,C,C
4.473,28025.3,B,B,D
5.165,34442.3,B,B,D
4.9,7835.700000000001,D,D,D
5.933,10881.9,E,E,E
4.9430000000000005,7804.4,D,D,D
4.421,7691.700000000001,A,D,D
5.09,7813.5,D,D,D
2.104,7979.799999999999,A,A,A
6.4689999999999985,31079.2,B,B,E
6.067,7504.700000000001,E,E,E
5.032,46778.8,B,B,B
5.419,8014.5,D,D,D
5.749,7191.799999999999,D,D,E
5.284,7831.5,D,D,D
5.772,15337.1,D,E,E
6.029,15970.0,E,E,E
5.705,8837.4,D,D,E
6.37,7637.9,E,E,E
5.7029999999999985,15466.6,D,D,E
5.037,21552.8,D,D,D
4.319,59107.8,C,C,B
3.905,17898.9,A,A,D
6.0139999999999985,7300.6,E,E,E
6.086,7735.299999999999,E,E,E
3.088,6135.799999999999,A,A,A
4.89,7608.6,D,D,D
5.273,15655.1,D,D,D
5.141,8846.9,D,D,D
5.966,7535.200000000001,E,E,E
3.628,34820.9,A,A,D
4.876,12531.8,D,D,D
4.899,70815.2,C,C,C
3.104,4425.6,A,A,A
6.443,32588.2,B,B,E
6.284,15382.7,E,E,E
6.211,16911.7,E,E,E
7.255,15569.5,E,E,E
5.266,17788.1,D,D,D
5.806,15293.7,D,E,E
5.976,15966.8,E,E,E
5.448,12769.3,D,D,E
6.2410000000000005,15553.7,E,E,E
6.456,8425.4,E,E,E
4.532,7936.299999999999,D,D,D
6.169,7051.5,E,E,E
5.445,17602.2,D,D,E
5.729,8501.8,D,D,E
4.507,11915.5,D,D,D
4.892,17581.6,D,D,D
4.864,31165.0,B,B,D
5.098,7911.6,D,D,D
5.612,7935.200000000001,D,D,E
5.019,7683.6,D,D,D
4.686,27359.0,B,B,D
5.678,8823.2,D,D,E
5.7,9011.7,D,D,E
5.211,48209.6,B,B,B
5.924,24940.7,B,B,E
5.62,17050.0,D,D,E
4.532,40168.8,B,B,B
4.2010000000000005,20335.4,A,A,D
5.322,30999.8,B,B,E
5.957999999999998,7465.5,E,E,E
5.941,15713.6,E,E,E
5.596,8064.0,D,D,E
5.655,7628.6,D,D,E
6.047999999999999,15743.4,E,E,E
5.843,11802.6,D,E,E
5.064,7403.799999999999,D,D,D
6.306,36883.7,B,B,E
4.579,73036.8,C,C,C
5.987,16092.4,E,E,E
4.865,11194.2,D,D,D
4.988,33860.7,B,B,D
5.167999999999998,7710.1,D,D,D
5.162000000000001,40067.6,B,B,B
5.352,8096.9,D,D,D
4.7219999999999995,34850.9,B,B,D
6.069,7925.9,E,E,E
5.922999999999999,15945.5,E,E,E
4.891,45599.8,B,B,B
6.319,7791.6,E,E,E
4.172,26389.3,A,A,D
6.115,7870.6,E,E,E
5.867000000000001,21690.6,B,E,E
4.775,94302.1,C,C,C
6.6179999999999986,17287.0,E,E,E
5.655,14839.3,D,D,E
5.917999999999998,7669.6,E,E,E
6.52,16450.5,E,E,E
5.013,8096.200000000001,D,D,D
4.783,24852.6,B,B,D
5.619,36423.5,B,B,E
6.331,7667.200000000001,E,E,E
4.874,8354.6,D,D,D
5.822,8668.5,D,D,E
5.238,76233.7,C,C,C
2.817,38367.4,A,A,D
5.941,15855.5,E,E,E
4.647,31928.3,B,B,D
3.777,7535.799999999999,A,A,D
6.557,16419.4,E,E,E
5.024,28352.8,B,B,D
6.457000000000002,7606.799999999999,E,E,E
5.4060000000000015,15202.2,D,D,E
6.145,9260.9,E,E,E
5.013,41132.8,B,B,B
5.2810000000000015,7604.799999999999,D,D,D
6.4910000000000005,56280.40000000001,C,C,B
2.957,13932.7,A,A,A
3.265,14877.2,A,A,A
6.371,15302.9,E,E,E
5.265,26144.0,B,B,D
6.152,22939.1,B,E,E
6.693,15749.3,E,E,E
5.316,37487.9,B,B,B
5.9129999999999985,7852.799999999999,E,E,E
6.4460000000000015,8032.299999999999,E,E,E
4.705,7519.0,D,D,D
5.441,35050.6,B,B,E
6.0939999999999985,8337.2,E,E,E
4.912,35408.0,B,B,D
4.676,7607.9,D,D,D
5.819,7710.0,D,D,E
5.7860000000000005,22606.1,B,B,E
5.854,23823.8,B,B,E
4.357,7564.299999999999,A,D,D
5.308,34896.3,B,B,E
5.067,13553.7,D,D,D
6.297999999999999,8288.4,E,E,E
4.936,36349.6,B,B,B
4.982,7697.1,D,D,D
4.66,18939.4,D,D,D
6.435,35369.5,B,B,E
4.82,42036.4,B,B,B
3.642,13115.5,A,A,D
3.22,7512.700000000001,A,A,A
4.164,7391.6,A,A,D
5.754,7457.299999999999,D,D,E
